"","therapeutic_area","brand","che_pc_usd","che_perc_gdp","cluster_nl","corporation","country","launch_date","date","drug_id","ind_launch_date","indication","insurance_perc_che","population","prev_perc","price_month","price_unit","public_perc_che","target","Country_Group","Price_Group","therapeutical_cluster","indication_number","avg_price_per_year","month_number"
"2248","THER_AREA_CD59","BRAND_E68F",1.08629837702871,1.32659985779197,"BRAND_E68F_COUNTRY_AE54","CORP_C3C7","COUNTRY_AE54",2018-10-01,2021-01-01,"DRUG_ID_E2D9","-1","['IND_6F13', 'IND_120F']",1.45333333333333,1.89016318981826,0.0819148036060366,-1,1.00220904726534,1.56716417910448,1.04456596323947,2,2,2,2,1.00401746309055,1
"2249","THER_AREA_CD59","BRAND_50D8",2.53573657927591,1.9065274290945,"BRAND_50D8_COUNTRY_3AD0","CORP_B3B2","COUNTRY_3AD0",2014-12-01,2019-08-01,"DRUG_ID_D235","-1","['IND_7671']",1.54666666666667,1.03364228408574,0.0179958921402609,-1,1.00220192495371,1.23134328358209,1.01095778828959,1,2,2,1,1.0023462569072,8
"2250","THER_AREA_CD59","BRAND_4C5B",1.08161672908864,1.30498476057361,"BRAND_4C5B_COUNTRY_8DBB","CORP_3999","COUNTRY_8DBB",2019-03-01,2020-05-01,"DRUG_ID_0F50","2014-11-01 00:00:00","['IND_8E8D']",1.34666666666667,1.89016318981826,0.0205759700492911,-1,1.00401065628491,1.47761194029851,1.02050776525942,4,2,2,1,1.00308769508336,5
"2251","THER_AREA_CD59","BRAND_152E",1.07958801498127,1.29395297683684,"BRAND_152E_COUNTRY_AE54","CORP_01C7","COUNTRY_AE54",2018-01-01,2020-01-01,"DRUG_ID_A56F","-1","['IND_851C', 'IND_176A', 'IND_632E', 'IND_0AE9']",1.50666666666667,1.89016318981826,0.0381615251648489,-1,1.15948603262171,1.58208955223881,1.44073776097512,2,2,2,3.5,1.05056216124771,1
"2252","THER_AREA_CD59","BRAND_7114",1.90574282147316,1.8082547506994,"BRAND_7114_COUNTRY_4242","CORP_6095","COUNTRY_4242",2014-07-01,2018-05-01,"DRUG_ID_5417","-1","['IND_851C', 'IND_0AE9', 'IND_8F07', 'IND_176A', 'IND_632E']",-0.0266666666666662,1.01065151210965,0.0876324944985362,1.84584578334746,1.21441240399356,2,1.44073776097512,4,2,2,3.5,1.19866082162244,5
"2253","THER_AREA_CD59","BRAND_7114",1.2748127340824,1.69471315131151,"BRAND_7114_COUNTRY_EA71","CORP_6095","COUNTRY_EA71",2014-11-01,2016-04-01,"DRUG_ID_5417","-1","['IND_0AE9', 'IND_8F07', 'IND_176A']",1.01333333333333,1.04896588631051,0.0198555544595525,-1,1.19807947893226,1.67164179104478,1.03878709188222,2,2,2,3,1.19866082162244,4
"2254","THER_AREA_CD59","BRAND_37E3",1.23330212234707,1.78885522703413,"BRAND_37E3_COUNTRY_3536","CORP_641C","COUNTRY_3536",2015-03-01,2016-03-01,"DRUG_ID_9CC9","2012-03-01 00:00:00","['IND_7671', 'IND_B923']",1.49333333333333,1.32126087315991,0.0205759700492911,-1,1.00403195526296,1.74626865671642,1.00984778321054,2,2,2,2,1.00369093236824,3
"2255","THER_AREA_CD59","BRAND_4C5B",1.07943196004994,1.34483686603741,"BRAND_4C5B_COUNTRY_8DBB","CORP_3999","COUNTRY_8DBB",2019-03-01,2021-08-01,"DRUG_ID_0F50","2014-11-01 00:00:00","['IND_8E8D']",1.36,1.89016318981826,0.0205759700492911,-1,1.00386183894096,1.53731343283582,1.02912218111452,4,2,2,1,1.00308769508336,8
"2256","THER_AREA_CD59","BRAND_C352",1.86688514357054,2.05919960707345,"BRAND_C352_COUNTRY_9891","CORP_01C7","COUNTRY_9891",2021-04-01,2021-10-01,"DRUG_ID_0C4E","2021-10-01 00:00:00","['IND_851C']",1.56,1.03689859333133,0.0685955768477591,1.08468982740936,1.22655652632753,1.88059701492537,1.03058212712808,1,2,2,1,1.19598306502304,10
"2257","THER_AREA_CD59","BRAND_C21A",1.21004993757803,1.06202113723527,"BRAND_C21A_COUNTRY_B6AE","CORP_7883","COUNTRY_B6AE",2014-07-01,2017-03-01,"DRUG_ID_E2D9","2017-10-01 00:00:00","['IND_6F13', 'IND_120F']",-0.0266666666666662,1.03761457190833,0.0411519400985823,-1,1.00672657788234,1.82089552238806,1.00075064540436,4,2,2,2,1.00401746309055,3
"2258","THER_AREA_CD59","BRAND_7114",1.15980024968789,1.4478430575162,"BRAND_7114_COUNTRY_FA79","CORP_6095","COUNTRY_FA79",2015-12-01,2020-05-01,"DRUG_ID_5417","-1","['IND_0AE9', 'IND_8F07', 'IND_176A', 'IND_632E', 'IND_851C']",1.78666666666667,1.04333021527861,0.0897246758649721,1.68031039557597,1.21000738082876,1.76119402985075,1.16714413571751,1,2,2,3.5,1.19866082162244,5
"2259","THER_AREA_CD59","BRAND_C3A1",1.36626092384519,1.65893060107528,"BRAND_C3A1_COUNTRY_907E","CORP_C3C7","COUNTRY_907E",2017-08-01,2017-09-01,"DRUG_ID_45DC","-1","['IND_6F13', 'IND_120F']",1.04,1.34788671454919,0.0324491610104186,-1,1.00505090954045,1.82089552238806,1.00804000227416,4,2,2,2,1.00622885897637,9
"2260","THER_AREA_CD59","BRAND_B79F",1.18898252184769,1.37773867050191,"BRAND_B79F_COUNTRY_B835","CORP_BC36","COUNTRY_B835",2017-05-01,2017-05-01,"DRUG_ID_E811","2012-11-01 00:00:00","['IND_7671', 'IND_B923']",1.14666666666667,1.23979335020099,0.0205759700492911,-1,1.0028298627398,1.7910447761194,1.00948280455017,2,2,2,2,1.00314849276912,5
"2261","THER_AREA_CD59","BRAND_50D8",1.26888264669164,0.788726679557022,"BRAND_50D8_COUNTRY_5180","CORP_B3B2","COUNTRY_5180",2016-01-01,2019-11-01,"DRUG_ID_D235","-1","['IND_7671']",1.94666666666667,1.05145145437836,0.0179958921402609,-1,1.00178495255653,2.01492537313433,1.00883764283142,1,2,2,1,1.0023462569072,11
"2262","THER_AREA_CD59","BRAND_7114",1.21988139825218,1.09279800281411,"BRAND_7114_COUNTRY_B6AE","CORP_6095","COUNTRY_B6AE",2015-10-01,2016-11-01,"DRUG_ID_5417","2014-12-01 00:00:00","['IND_851C']",-0.0266666666666662,1.03697411025406,0.0278017107110902,1.12610266244481,1.26980716231343,1.80597014925373,1.07129547809063,4,2,2,1,1.19866082162244,11
"2263","THER_AREA_CD59","BRAND_C21A",1.84644194756554,1.81044764243042,"BRAND_C21A_COUNTRY_4442","CORP_D524","COUNTRY_4442",2014-09-01,2017-08-01,"DRUG_ID_E2D9","2017-10-01 00:00:00","['IND_6F13', 'IND_120F']",1,1.16346041918581,0.0379224063804335,-1,1.00410232421862,1.80597014925373,1.01740915006865,2,2,2,2,1.00401746309055,8
"2264","THER_AREA_CD59","BRAND_7114",1.05586766541823,1.07045907349244,"BRAND_7114_COUNTRY_221C","CORP_6095","COUNTRY_221C",2016-04-01,2019-02-01,"DRUG_ID_5417","-1","['IND_0AE9', 'IND_851C']",1.72,1.6486959956833,0.035642975576754,1.63528519823396,1.05280833627409,1.8955223880597,1.44073776097512,2,2,2,2,1.19866082162244,2
"2265","THER_AREA_CD59","BRAND_152E",1.07958801498127,1.29395297683684,"BRAND_152E_COUNTRY_AE54","CORP_01C7","COUNTRY_AE54",2018-01-01,2020-02-01,"DRUG_ID_A56F","-1","['IND_851C', 'IND_176A', 'IND_632E', 'IND_0AE9']",1.50666666666667,1.89016318981826,0.0381615251648489,-1,1.158715568696,1.58208955223881,1.37038612525023,2,2,2,3.5,1.05056216124771,2
"2266","THER_AREA_CD59","BRAND_EB01",1.21285892634207,1.56051627449549,"BRAND_EB01_COUNTRY_88A3","CORP_3999","COUNTRY_88A3",2018-05-01,2021-03-01,"DRUG_ID_0F50","2014-11-01 00:00:00","['IND_8E8D']",2,1.00835303924611,0.0184425616689356,-1,1.00217187108229,1.94029850746269,1.00531836994043,4,2,2,1,1.00308769508336,3
"2267","THER_AREA_CD59","BRAND_C3A1",1.3893570536829,1.6903297759921,"BRAND_C3A1_COUNTRY_907E","CORP_C3C7","COUNTRY_907E",2017-08-01,2018-11-01,"DRUG_ID_45DC","-1","['IND_6F13', 'IND_120F']",1.04,1.34880445377981,0.0328867080813074,-1,1.00528773592724,1.80597014925373,1.03587237076805,4,2,2,2,1.00622885897637,11
"2268","THER_AREA_CD59","BRAND_7114",1.26466916354557,1.1452621584343,"BRAND_7114_COUNTRY_B6AE","CORP_6095","COUNTRY_B6AE",2015-10-01,2018-06-01,"DRUG_ID_5417","2014-12-01 00:00:00","['IND_851C']",1.36,1.03822745771634,0.0278170890507186,1.12610266244481,1.26980329062093,1.56716417910448,1.15054207631839,4,2,2,1,1.19866082162244,6
"2269","THER_AREA_CD59","BRAND_C651",1.64263420724095,1.9235378385689,"BRAND_C651_COUNTRY_53A5","CORP_51C0","COUNTRY_53A5",2015-12-01,2018-12-01,"DRUG_ID_FAE7","-1","['IND_6F13', 'IND_120F']",2,1.89016318981826,0.0786862899691394,-1,1.02633914645871,2,1.44073776097512,4,2,2,2,1.02633013296797,12
"2270","THER_AREA_CD59","BRAND_5E5F",1.07225343320849,1.25037001008662,"BRAND_5E5F_COUNTRY_8DBB","CORP_3C09","COUNTRY_8DBB",2016-02-01,2017-04-01,"DRUG_ID_E811","2012-11-01 00:00:00","['IND_7671', 'IND_B923']",1.36,1.89016318981826,0.0205759700492911,-1,1.00464508353654,1.50746268656716,1.02900877976728,4,2,2,2,1.00314849276912,4
"2271","THER_AREA_CD59","BRAND_C3A1",1.85112359550562,1.50319918661586,"BRAND_C3A1_COUNTRY_06E4","CORP_C3C7","COUNTRY_06E4",2017-02-01,2019-07-01,"DRUG_ID_45DC","-1","['IND_6F13', 'IND_120F']",1,1.00317782860236,0.029590718575633,-1,1.00552763601317,1.85074626865672,1.00502209615035,4,2,2,2,1.00622885897637,7
"2272","THER_AREA_CD59","BRAND_7114",1.06351435705368,1.12089109633925,"BRAND_7114_COUNTRY_221C","CORP_6095","COUNTRY_221C",2016-04-01,2018-07-01,"DRUG_ID_5417","-1","['IND_0AE9', 'IND_851C']",1.73333333333333,1.64273976190413,0.0346280427004437,1.63530303706016,1.0603337841947,1.91044776119403,1.44073776097512,2,2,2,2,1.19866082162244,7
"2273","THER_AREA_CD59","BRAND_C3A1",2.53573657927591,1.9065274290945,"BRAND_C3A1_COUNTRY_3AD0","CORP_C3C7","COUNTRY_3AD0",2018-09-01,2019-02-01,"DRUG_ID_45DC","2017-01-01 00:00:00","['IND_6F13', 'IND_120F']",1.54666666666667,1.03364228408574,0.0359917842805218,-1,1.00611440434787,1.23134328358209,1.00250402434308,1,2,2,2,1.00622885897637,2
"2274","THER_AREA_CD59","BRAND_C21A",1.90293383270911,1.87339370197016,"BRAND_C21A_COUNTRY_4442","CORP_D524","COUNTRY_4442",2014-09-01,2018-12-01,"DRUG_ID_E2D9","2017-10-01 00:00:00","['IND_6F13', 'IND_120F']",1,1.16672740775944,0.0385377302476835,-1,1.00411466920768,1.80597014925373,1.01954947279356,2,2,2,2,1.00401746309055,12
"2275","THER_AREA_CD59","BRAND_50D8",2.49016853932584,1.9178182836974,"BRAND_50D8_COUNTRY_3AD0","CORP_B3B2","COUNTRY_3AD0",2014-12-01,2015-07-01,"DRUG_ID_D235","-1","['IND_7671']",1.56,1.03093815404934,0.017610807386986,-1,1.00242954560419,1.23134328358209,1.00479835835715,1,2,2,1,1.0023462569072,7
"2276","THER_AREA_CD59","BRAND_7114",1.87297128589263,1.79319089231399,"BRAND_7114_COUNTRY_4242","CORP_6095","COUNTRY_4242",2014-07-01,2017-01-01,"DRUG_ID_5417","-1","['IND_851C', 'IND_0AE9', 'IND_8F07', 'IND_176A', 'IND_632E']",-0.0266666666666662,1.01039962070338,0.0863183185841449,1.86753779601302,1.22112454494487,2,1.38760197373512,4,2,2,3.5,1.19866082162244,1
"2277","THER_AREA_CD59","BRAND_7114",1.06710362047441,1.16567044687429,"BRAND_7114_COUNTRY_221C","CORP_6095","COUNTRY_221C",2016-04-01,2017-08-01,"DRUG_ID_5417","-1","['IND_0AE9', 'IND_851C']",1.73333333333333,1.63387813828715,0.0337766041548027,1.6831200107033,1.065646647584,1.91044776119403,1.44073776097512,2,2,2,2,1.19866082162244,8
"2278","THER_AREA_CD59","BRAND_C21A",1.06664446401373,1.52749465978934,"BRAND_C21A_COUNTRY_C89B","CORP_D524","COUNTRY_C89B",2020-03-01,2022-08-01,"DRUG_ID_E2D9","2017-10-01 00:00:00","['IND_6F13', 'IND_120F']",-0.0266666666666662,1.45483681129935,0.0411519400985823,-1,1.00310416561341,1.67598078059702,1.00267974534961,2,2,2,2,1.00401746309055,8
"2279","THER_AREA_CD59","BRAND_951E",1.15355805243446,1.87258586273727,"BRAND_951E_COUNTRY_4253","CORP_6095","COUNTRY_4253",2015-02-01,2015-03-01,"DRUG_ID_5417","-1","['IND_851C']",-0.0266666666666662,1.89016318981826,0.0397867587012953,1.48048878383802,1.15406726116939,1.40298507462687,1.24832494205932,4,2,2,1,1.19866082162244,3
"2280","THER_AREA_CD59","BRAND_152E",1.20162297128589,0.788726679557022,"BRAND_152E_COUNTRY_5180","CORP_01C7","COUNTRY_5180",2015-11-01,2017-10-01,"DRUG_ID_A56F","-1","['IND_851C', 'IND_0AE9', 'IND_176A', 'IND_632E', 'IND_258A']",1.92,1.05106385272058,0.100349291910089,1.03383700988839,1.21202267757445,1.97014925373134,1.03769593038946,1,2,2,3.5,1.05056216124771,10
"2281","THER_AREA_CD59","BRAND_EA0B",1.55727215980025,1.70521435124576,"BRAND_EA0B_COUNTRY_C51E","CORP_01C7","COUNTRY_C51E",2014-09-01,2016-10-01,"DRUG_ID_A56F","2009-07-01 00:00:00","['IND_851C']",1.10666666666667,1.00115854979924,0.0605753498276156,-1,1.28224537152922,1.86567164179104,1.04399410372533,4,2,2,1,1.05056216124771,10
"2282","THER_AREA_CD59","BRAND_CF4C",1.04385143570537,1.23515653812166,"BRAND_CF4C_COUNTRY_84C8","CORP_F82D","COUNTRY_84C8",2015-05-01,2017-01-01,"DRUG_ID_F812","2002-10-01 00:00:00","['IND_7671']",1.36,1.22088935837827,0.0205759700492911,-1,1.00164158749912,1.67164179104478,1.00330089867503,2,2,2,1,1.0018849849304,1
"2283","THER_AREA_CD59","BRAND_C3A1",1.41869538077403,1.7305206062707,"BRAND_C3A1_COUNTRY_907E","CORP_C3C7","COUNTRY_907E",2017-08-01,2020-07-01,"DRUG_ID_45DC","-1","['IND_6F13', 'IND_120F']",1.04,1.35333451711063,0.0335674484353575,-1,1.00505429479177,1.80597014925373,1.06838050156803,4,2,2,2,1.00622885897637,7
"2284","THER_AREA_CD59","BRAND_152E",1.28792134831461,1.71670419664341,"BRAND_152E_COUNTRY_EA71","CORP_01C7","COUNTRY_EA71",2016-02-01,2017-11-01,"DRUG_ID_A56F","-1","['IND_851C', 'IND_0AE9', 'IND_176A', 'IND_632E', 'IND_258A']",1.01333333333333,1.04869532677655,0.0940042739583067,-1,0.720046570342112,1.67164179104478,1.09994755437433,2,2,2,3.5,1.05056216124771,11
"2285","THER_AREA_CD59","BRAND_7114",1.05727215980025,1.07820909396165,"BRAND_7114_COUNTRY_221C","CORP_6095","COUNTRY_221C",2016-04-01,2020-11-01,"DRUG_ID_5417","-1","['IND_0AE9', 'IND_851C']",1.70666666666667,1.6542623263681,0.0366130611356618,1.63528519823396,1.05074450864138,1.91044776119403,1.44073776097512,2,2,2,2,1.19866082162244,11
"2286","THER_AREA_CD59","BRAND_5E5F",1.07225343320849,1.25037001008662,"BRAND_5E5F_COUNTRY_8DBB","CORP_3C09","COUNTRY_8DBB",2016-02-01,2017-02-01,"DRUG_ID_E811","2012-11-01 00:00:00","['IND_7671', 'IND_B923']",1.36,1.89016318981826,0.0205759700492911,-1,1.00410582211585,1.50746268656716,1.02390342046558,4,2,2,2,1.00314849276912,2
"2287","THER_AREA_CD59","BRAND_7114",1.42306491885144,1.75333769598216,"BRAND_7114_COUNTRY_907E","CORP_6095","COUNTRY_907E",2015-05-01,2019-04-01,"DRUG_ID_5417","-1","['IND_0AE9', 'IND_8F07', 'IND_176A', 'IND_632E', 'IND_851C']",1.04,1.35052533642843,0.082910464957797,1.79264148419034,1.22104532171086,1.7910447761194,1.44073776097512,4,2,2,3.5,1.19866082162244,4
"2288","THER_AREA_CD59","BRAND_7114",1.70099875156055,1.75648371821833,"BRAND_7114_COUNTRY_6F78","CORP_6095","COUNTRY_6F78",2014-09-01,2019-05-01,"DRUG_ID_5417","-1","['IND_0AE9', 'IND_8F07', 'IND_176A', 'IND_632E']",1.17333333333333,1.00881513956512,0.0142333495566733,1.89351112696785,1.23625812199352,1.92537313432836,1.44073776097512,4,2,2,3.5,1.19866082162244,5
"2289","THER_AREA_CD59","BRAND_C3A1",1.85112359550562,1.50319918661586,"BRAND_C3A1_COUNTRY_06E4","CORP_C3C7","COUNTRY_06E4",2017-02-01,2019-02-01,"DRUG_ID_45DC","-1","['IND_6F13', 'IND_120F']",1,1.00317782860236,0.029590718575633,-1,1.00584376765964,1.85074626865672,1.00365438395561,4,2,2,2,1.00622885897637,2
"2290","THER_AREA_CD59","BRAND_4939",1.78870162297129,1.89413916125257,"BRAND_4939_COUNTRY_445D","CORP_B3B2","COUNTRY_445D",2017-01-01,2020-02-01,"DRUG_ID_D235","2014-10-01 00:00:00","['IND_7671']",1,1.27393071013549,0.0199730165366185,-1,1.004284639832,1.7910447761194,1.0551574958265,3,2,2,1,1.0023462569072,2
"2291","THER_AREA_CD59","BRAND_C3A1",1.27082672971286,1.68406508555019,"BRAND_C3A1_COUNTRY_6B71","CORP_BBDC","COUNTRY_6B71",2020-01-01,2022-05-01,"DRUG_ID_45DC","-1","['IND_6F13', 'IND_120F']",1.44,1.04962759072116,0.041181067714867,-1,1.00461284088035,1.55223880597015,1.02364520253302,2,2,2,2,1.00622885897637,5
"2292","THER_AREA_CD59","BRAND_AB75",1.66448189762797,1.95204319788004,"BRAND_AB75_COUNTRY_53A5","CORP_C3C7","COUNTRY_53A5",2019-11-01,2019-11-01,"DRUG_ID_F6C8","2020-11-01 00:00:00","['IND_120F', 'IND_8E8D']",2,1.89016318981826,0.0797982725016515,-1,1.02616368111979,2,1.13612452530426,4,2,2,2,1.02742902032246,11
"2293","THER_AREA_CD59","BRAND_7114",1.73720349563046,1.80788570798632,"BRAND_7114_COUNTRY_A67D","CORP_6095","COUNTRY_A67D",2014-12-01,2017-09-01,"DRUG_ID_5417","-1","['IND_0AE9', 'IND_8F07', 'IND_176A', 'IND_632E']",1.98666666666667,1.10492117757688,0.0209168011100694,-1,1.23952087514558,1.71641791044776,1.44073776097512,1,2,2,3.5,1.19866082162244,9
"2294","THER_AREA_CD59","BRAND_C651",1.58130461922597,1.84229768545384,"BRAND_C651_COUNTRY_53A5","CORP_51C0","COUNTRY_53A5",2015-12-01,2016-10-01,"DRUG_ID_FAE7","-1","['IND_6F13', 'IND_120F']",2,1.89016318981826,0.0774831254085972,-1,1.02424471670894,2,1.39174520944437,4,2,2,2,1.02633013296797,10
"2295","THER_AREA_CD59","BRAND_4939",1.87219101123596,2.10240517464982,"BRAND_4939_COUNTRY_445D","CORP_B3B2","COUNTRY_445D",2017-01-01,2021-02-01,"DRUG_ID_D235","2014-10-01 00:00:00","['IND_7671']",1,1.27755246764211,0.0203970010443301,-1,1.00442837541286,1.86567164179104,1.07180527333632,3,2,2,1,1.0023462569072,2
"2296","THER_AREA_CD59","BRAND_7114",1.23096129837703,1.58207236192811,"BRAND_7114_COUNTRY_6B71","CORP_6095","COUNTRY_6B71",2015-02-01,2018-10-01,"DRUG_ID_5417","2019-10-01 00:00:00","['IND_0AE9', 'IND_8F07', 'IND_176A', 'IND_632E', 'IND_851C']",1.42666666666667,1.05167125812923,0.091395858198329,1.63528519823396,1.17090122978153,1.52238805970149,1.00611728753989,2,2,2,3.5,1.19866082162244,10
"2297","THER_AREA_CD59","BRAND_C651",1.58130461922597,1.84229768545384,"BRAND_C651_COUNTRY_53A5","CORP_51C0","COUNTRY_53A5",2015-12-01,2016-12-01,"DRUG_ID_FAE7","-1","['IND_6F13', 'IND_120F']",2,1.89016318981826,0.0774831254085972,-1,1.02470364432652,2,1.44073776097512,4,2,2,2,1.02633013296797,12
"2298","THER_AREA_CD59","BRAND_50D8",1.20162297128589,0.788726679557022,"BRAND_50D8_COUNTRY_5180","CORP_B3B2","COUNTRY_5180",2016-01-01,2017-08-01,"DRUG_ID_D235","-1","['IND_7671']",1.92,1.05106385272058,0.0175097180088822,-1,1.00145330094373,1.97014925373134,1.00270656323578,1,2,2,1,1.0023462569072,8
"2299","THER_AREA_CD59","BRAND_7114",1.78386392009988,1.8919444994338,"BRAND_7114_COUNTRY_445D","CORP_6095","COUNTRY_445D",2015-06-01,2019-04-01,"DRUG_ID_5417","-1","['IND_0AE9', 'IND_8F07', 'IND_176A', 'IND_851C']",1,1.2694869072142,0.0824571413222725,-1,1.27616325895793,1.7910447761194,1.44073776097512,3,2,2,3.5,1.19866082162244,4
"2300","THER_AREA_CD59","BRAND_C3A1",1.34207240948814,1.79477920645814,"BRAND_C3A1_COUNTRY_EA71","CORP_C3C7","COUNTRY_EA71",2018-10-01,2020-09-01,"DRUG_ID_45DC","-1","['IND_6F13', 'IND_120F']",1.01333333333333,1.04834075652873,0.0335674484353575,-1,1.00500001741477,1.65671641791045,1.01360714003488,2,2,2,2,1.00622885897637,9
"2301","THER_AREA_CD59","BRAND_C3A1",1.70099875156055,1.75648371821833,"BRAND_C3A1_COUNTRY_6F78","CORP_C3C7","COUNTRY_6F78",2016-06-01,2019-04-01,"DRUG_ID_45DC","-1","['IND_6F13', 'IND_120F']",1.17333333333333,1.00881513956512,0.0411519400985823,-1,1.01303860160245,1.92537313432836,1.02778281925659,4,2,2,2,1.00622885897637,4
"2302","THER_AREA_CD59","BRAND_C3A1",1.18344257178527,1.52984254740161,"BRAND_C3A1_COUNTRY_FA79","CORP_C3C7","COUNTRY_FA79",2017-08-01,2022-06-01,"DRUG_ID_45DC","-1","['IND_6F13', 'IND_120F']",1.7858056332,1.04291202360459,0.0374110310076829,-1,1.00426127054338,1.79428619507463,1.01815545352953,1,2,2,2,1.00622885897637,6
"2303","THER_AREA_CD59","BRAND_1E6F",1.59878277153558,1.7266696362976,"BRAND_1E6F_COUNTRY_5A54","CORP_01C7","COUNTRY_5A54",2019-03-01,2021-12-01,"DRUG_ID_1A21","2022-06-01 00:00:00","['IND_120F', 'IND_8E8D']",1.65333333333333,1.03565442677974,0.0411519400985823,-1,1.00285772885191,1.80597014925373,1.00432043408749,4,2,2,2,1.00242808282594,12
"2304","THER_AREA_CD59","BRAND_B79F",1.33698501872659,1.26587583468385,"BRAND_B79F_COUNTRY_B6AE","CORP_BC36","COUNTRY_B6AE",2022-07-01,2022-12-01,"DRUG_ID_E811","2012-11-01 00:00:00","['IND_7671', 'IND_B923']",1.33,1.0406849366679,0.0205759700492911,-1,1.0030286891969,1.69755129208955,1.00359027643724,4,2,2,2,1.00314849276912,12
"2305","THER_AREA_CD59","BRAND_4C5B",1.07943196004994,1.31910262026089,"BRAND_4C5B_COUNTRY_8DBB","CORP_3999","COUNTRY_8DBB",2019-03-01,2022-08-01,"DRUG_ID_0F50","2014-11-01 00:00:00","['IND_8E8D']",1.35970963946667,1.89016318981826,0.0205759700492911,-1,1.00466634780772,1.53731343283582,1.04736243024604,4,2,2,1,1.00308769508336,8
"2306","THER_AREA_CD59","BRAND_7114",1.1981897627965,1.48966092775403,"BRAND_7114_COUNTRY_88A3","CORP_6095","COUNTRY_88A3",2014-11-01,2019-06-01,"DRUG_ID_5417","-1","['IND_851C', 'IND_0AE9', 'IND_8F07', 'IND_176A', 'IND_632E']",2.02666666666667,1.0082981669546,0.0887558896195332,1.63531195647326,1.16848398664131,1.92537313432836,1.29160517921321,4,2,2,3.5,1.19866082162244,6
"2307","THER_AREA_CD59","BRAND_7114",1.23142946317104,1.59732044322503,"BRAND_7114_COUNTRY_6B71","CORP_6095","COUNTRY_6B71",2015-02-01,2017-05-01,"DRUG_ID_5417","-1","['IND_0AE9', 'IND_8F07', 'IND_176A', 'IND_632E']",1.4,1.05214739058857,0.0204153035699784,1.66714534183651,1.18249316925349,1.50746268656716,1.00172911513695,2,2,2,3.5,1.19866082162244,5
"2308","THER_AREA_CD59","BRAND_152E",1.78870162297129,1.89413916125257,"BRAND_152E_COUNTRY_445D","CORP_01C7","COUNTRY_445D",2016-01-01,2020-10-01,"DRUG_ID_A56F","-1","['IND_851C', 'IND_176A', 'IND_0AE9', 'IND_632E']",1,1.27393071013549,0.0754181660900516,1.02640146278375,1.28954277411651,1.7910447761194,1.44073776097512,3,2,2,3.5,1.05056216124771,10
"2309","THER_AREA_CD59","BRAND_838A",1.09737827715356,1.40917200193755,"BRAND_838A_COUNTRY_5FEB","CORP_C3C7","COUNTRY_5FEB",2017-11-01,2020-10-01,"DRUG_ID_45DC","2017-01-01 00:00:00","['IND_6F13', 'IND_120F']",1.48,1.89016318981826,0.0411519400985823,-1,1.00283805796268,1.65671641791045,1.01636733904301,4,2,2,2,1.00622885897637,10
"2310","THER_AREA_CD59","BRAND_152E",1.91042446941323,1.86944492435777,"BRAND_152E_COUNTRY_4442","CORP_01C7","COUNTRY_4442",2015-08-01,2019-03-01,"DRUG_ID_A56F","-1","['IND_851C', 'IND_632E', 'IND_0AE9', 'IND_176A']",1,1.16994690229823,0.0743957594220792,1.02381854940612,1.17035606990111,1.82089552238806,1.44073776097512,2,2,2,3.5,1.05056216124771,3
"2311","THER_AREA_CD59","BRAND_7114",1.08411360799001,1.6735362537229,"BRAND_7114_COUNTRY_C89B","CORP_6095","COUNTRY_C89B",2018-03-01,2019-10-01,"DRUG_ID_5417","2014-12-01 00:00:00","['IND_851C']",-0.0266666666666662,1.43784409633128,0.0512918337451183,1.04477545377514,1.10179648101859,1.59701492537313,1.02100504549156,2,2,2,1,1.19866082162244,10
"2312","THER_AREA_CD59","BRAND_1E6F",1.53433208489388,1.58937252282909,"BRAND_1E6F_COUNTRY_5A54","CORP_01C7","COUNTRY_5A54",2019-03-01,2020-10-01,"DRUG_ID_1A21","2022-06-01 00:00:00","['IND_120F', 'IND_8E8D']",1.62666666666667,1.03441620422624,0.0411519400985823,-1,1.00307526066807,1.71641791044776,1.00372148737268,4,2,2,2,1.00242808282594,10
"2313","THER_AREA_CD59","BRAND_3412",1.86220349563046,1.80478476124048,"BRAND_3412_COUNTRY_4442","CORP_01C7","COUNTRY_4442",2018-04-01,2020-01-01,"DRUG_ID_C4C0","-1","['IND_7671', 'IND_B923']",1,1.17307569705568,0.0199730165366185,-1,1.0036144925402,1.85074626865672,1.01367712194649,2,2,2,2,1.00367473615795,1
"2314","THER_AREA_CD59","BRAND_C3A1",1.70099875156055,1.75648371821833,"BRAND_C3A1_COUNTRY_6F78","CORP_C3C7","COUNTRY_6F78",2016-06-01,2019-07-01,"DRUG_ID_45DC","-1","['IND_6F13', 'IND_120F']",1.17333333333333,1.00881513956512,0.0411519400985823,-1,1.01256133978137,1.92537313432836,1.0280882877505,4,2,2,2,1.00622885897637,7
"2315","THER_AREA_CD59","BRAND_152E",1.84644194756554,1.81044764243042,"BRAND_152E_COUNTRY_4442","CORP_01C7","COUNTRY_4442",2015-08-01,2017-06-01,"DRUG_ID_A56F","-1","['IND_851C', 'IND_632E', 'IND_0AE9', 'IND_176A']",1,1.16346041918581,0.0725708850223014,1.02648322407052,1.16935484126709,1.80597014925373,1.44073776097512,2,2,2,3.5,1.05056216124771,6
